timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1740313460933,10,HTTP Request,201,Created,Thread Group 1-349,text,true,,283,228,676,676,http://localhost:3001/character,10,0,0
1740313460934,9,HTTP Request,201,Created,Thread Group 1-347,text,true,,283,228,676,676,http://localhost:3001/character,9,0,0
1740313460934,9,HTTP Request,201,Created,Thread Group 1-342,text,true,,283,228,676,676,http://localhost:3001/character,9,0,0
1740313460934,9,HTTP Request,201,Created,Thread Group 1-350,text,true,,283,228,676,676,http://localhost:3001/character,9,0,0
1740313460934,9,HTTP Request,201,Created,Thread Group 1-344,text,true,,283,228,676,676,http://localhost:3001/character,9,0,0
1740313460934,10,HTTP Request,201,Created,Thread Group 1-345,text,true,,283,228,676,676,http://localhost:3001/character,10,0,0
1740313460935,9,HTTP Request,201,Created,Thread Group 1-339,text,true,,283,228,676,676,http://localhost:3001/character,9,0,0
1740313460935,9,HTTP Request,201,Created,Thread Group 1-343,text,true,,283,228,676,676,http://localhost:3001/character,9,0,0
1740313460935,9,HTTP Request,201,Created,Thread Group 1-341,text,true,,283,228,676,676,http://localhost:3001/character,9,0,0
1740313460935,9,HTTP Request,201,Created,Thread Group 1-346,text,true,,283,228,676,676,http://localhost:3001/character,9,0,0
1740313460935,9,HTTP Request,201,Created,Thread Group 1-340,text,true,,283,228,676,676,http://localhost:3001/character,9,0,0
1740313460935,10,HTTP Request,201,Created,Thread Group 1-335,text,true,,283,228,676,676,http://localhost:3001/character,10,0,0
1740313460936,9,HTTP Request,200,OK,Thread Group 1-338,text,true,,278,231,676,676,http://localhost:3001/character/1,9,0,0
1740313460936,9,HTTP Request,404,Not Found,Thread Group 1-325,text,false,,273,181,676,676,http://localhost:3001/character/3,9,0,0
1740313460937,8,HTTP Request,200,OK,Thread Group 1-330,text,true,,273,159,675,675,http://localhost:3001/character/2,8,0,0
1740313460937,8,HTTP Request,404,Not Found,Thread Group 1-327,text,false,,273,181,675,675,http://localhost:3001/character/3,8,0,0
1740313460937,9,HTTP Request,200,OK,Thread Group 1-333,text,true,,278,231,675,675,http://localhost:3001/character/1,9,0,0
1740313460937,9,HTTP Request,200,OK,Thread Group 1-334,text,true,,278,231,675,675,http://localhost:3001/character/1,9,0,0
1740313460937,9,HTTP Request,200,OK,Thread Group 1-328,text,true,,278,231,675,675,http://localhost:3001/character/1,9,0,0
1740313460938,8,HTTP Request,200,OK,Thread Group 1-329,text,true,,34980,158,675,675,http://localhost:3001/characters,8,0,0
1740313460938,9,HTTP Request,201,Created,Thread Group 1-324,text,true,,283,228,675,675,http://localhost:3001/character,9,0,0
1740313460938,9,HTTP Request,200,OK,Thread Group 1-332,text,true,,278,231,675,675,http://localhost:3001/character/1,9,0,0
1740313460938,9,HTTP Request,200,OK,Thread Group 1-331,text,true,,278,231,675,675,http://localhost:3001/character/1,9,0,0
